07092016,11:27:47,A01,HHC2,No Tube
07092016,11:27:47,B01,HHC2,0215274165
07092016,11:27:47,C01,HHC2,0215273065
07092016,11:27:47,D01,HHC2,0215274209
07092016,11:27:47,E01,HHC2,0215274303
07092016,11:27:47,F01,HHC2,0215274168
07092016,11:27:47,G01,HHC2,0215273053
07092016,11:27:47,H01,HHC2,0215289973
07092016,11:27:47,A02,HHC2,0215292106
07092016,11:27:47,B02,HHC2,0215274208
07092016,11:27:47,C02,HHC2,0215274144
07092016,11:27:47,D02,HHC2,0215274169
07092016,11:27:47,E02,HHC2,0215274308
07092016,11:27:47,F02,HHC2,0215274141
07092016,11:27:47,G02,HHC2,0215274149
07092016,11:27:47,H02,HHC2,0215301080
07092016,11:27:47,A03,HHC2,0215301030
07092016,11:27:47,B03,HHC2,0215273026
07092016,11:27:47,C03,HHC2,0215273041
07092016,11:27:47,D03,HHC2,0215273064
07092016,11:27:47,E03,HHC2,0215273055
07092016,11:27:47,F03,HHC2,0215274210
07092016,11:27:47,G03,HHC2,0215290037
07092016,11:27:47,H03,HHC2,0215301028
07092016,11:27:47,A04,HHC2,0215301070
07092016,11:27:47,B04,HHC2,0215292096
07092016,11:27:47,C04,HHC2,0215273025
07092016,11:27:47,D04,HHC2,0215274133
07092016,11:27:47,E04,HHC2,0215274216
07092016,11:27:47,F04,HHC2,0215274130
07092016,11:27:47,G04,HHC2,0215301054
07092016,11:27:47,H04,HHC2,0215301024
07092016,11:27:47,A05,HHC2,0215292140
07092016,11:27:47,B05,HHC2,0215301077
07092016,11:27:47,C05,HHC2,0215274222
07092016,11:27:47,D05,HHC2,0215274199
07092016,11:27:47,E05,HHC2,0215274281
07092016,11:27:47,F05,HHC2,0215274211
07092016,11:27:47,G05,HHC2,0215301072
07092016,11:27:47,H05,HHC2,0215301008
07092016,11:27:47,A06,HHC2,0215297634
07092016,11:27:47,B06,HHC2,0215301081
07092016,11:27:47,C06,HHC2,0215273020
07092016,11:27:47,D06,HHC2,0215273039
07092016,11:27:47,E06,HHC2,0215274175
07092016,11:27:47,F06,HHC2,0215274128
07092016,11:27:47,G06,HHC2,0215292097
07092016,11:27:47,H06,HHC2,0215301079
07092016,11:27:47,A07,HHC2,0215273003
07092016,11:27:47,B07,HHC2,0215292143
07092016,11:27:47,C07,HHC2,0215273061
07092016,11:27:47,D07,HHC2,0215274220
07092016,11:27:47,E07,HHC2,0215290003
07092016,11:27:47,F07,HHC2,0215273004
07092016,11:27:47,G07,HHC2,0215292071
07092016,11:27:47,H07,HHC2,0215292157
07092016,11:27:47,A08,HHC2,0215292080
07092016,11:27:47,B08,HHC2,0215300996
07092016,11:27:47,C08,HHC2,0215272978
07092016,11:27:47,D08,HHC2,0215273045
07092016,11:27:47,E08,HHC2,0215301074
07092016,11:27:47,F08,HHC2,0215274163
07092016,11:27:47,G08,HHC2,0215301051
07092016,11:27:47,H08,HHC2,0215289999
07092016,11:27:47,A09,HHC2,0215300999
07092016,11:27:47,B09,HHC2,0215292105
07092016,11:27:47,C09,HHC2,0215272979
07092016,11:27:47,D09,HHC2,0215274139
07092016,11:27:47,E09,HHC2,0215297687
07092016,11:27:47,F09,HHC2,0215274285
07092016,11:27:47,G09,HHC2,0215301005
07092016,11:27:47,H09,HHC2,0215301056
07092016,11:27:47,A10,HHC2,0215292069
07092016,11:27:47,B10,HHC2,0215292083
07092016,11:27:47,C10,HHC2,0215274152
07092016,11:27:47,D10,HHC2,0215274197
07092016,11:27:47,E10,HHC2,0215273043
07092016,11:27:47,F10,HHC2,0215274307
07092016,11:27:47,G10,HHC2,0215300995
07092016,11:27:47,H10,HHC2,0215301073
07092016,11:27:47,A11,HHC2,0215301026
07092016,11:27:47,B11,HHC2,0215274233
07092016,11:27:47,C11,HHC2,0215274135
07092016,11:27:47,D11,HHC2,0215297633
07092016,11:27:47,E11,HHC2,0215274164
07092016,11:27:47,F11,HHC2,0215274194
07092016,11:27:47,G11,HHC2,0215290036
07092016,11:27:47,H11,HHC2,0215289969
07092016,11:27:47,A12,HHC2,0215301058
07092016,11:27:47,B12,HHC2,0215274203
07092016,11:27:47,C12,HHC2,0215274223
07092016,11:27:47,D12,HHC2,0215274162
07092016,11:27:47,E12,HHC2,0215297641
07092016,11:27:47,F12,HHC2,0215292081
07092016,11:27:47,G12,HHC2,0215292070
07092016,11:27:47,H12,HHC2,0215292123
