06092016,12:31:18,A01,HHC_Box5,0215302622
06092016,12:31:18,B01,HHC_Box5,0215301255
06092016,12:31:18,C01,HHC_Box5,0215302624
06092016,12:31:18,D01,HHC_Box5,0215302676
06092016,12:31:18,E01,HHC_Box5,0215302685
06092016,12:31:18,F01,HHC_Box5,0215302677
06092016,12:31:18,G01,HHC_Box5,0215302693
06092016,12:31:18,H01,HHC_Box5,0215298309
06092016,12:31:18,A02,HHC_Box5,0215302060
06092016,12:31:18,B02,HHC_Box5,0215302565
06092016,12:31:18,C02,HHC_Box5,0215301237
06092016,12:31:18,D02,HHC_Box5,0215302567
06092016,12:31:18,E02,HHC_Box5,0215302600
06092016,12:31:18,F02,HHC_Box5,0215302601
06092016,12:31:18,G02,HHC_Box5,0215302637
06092016,12:31:18,H02,HHC_Box5,0215298362
06092016,12:31:18,A03,HHC_Box5,0215298367
06092016,12:31:18,B03,HHC_Box5,0215302080
06092016,12:31:18,C03,HHC_Box5,0215302656
06092016,12:31:18,D03,HHC_Box5,0215298365
06092016,12:31:18,E03,HHC_Box5,0215298340
06092016,12:31:18,F03,HHC_Box5,0215302660
06092016,12:31:18,G03,HHC_Box5,0215301208
06092016,12:31:18,H03,HHC_Box5,0215298315
06092016,12:31:18,A04,HHC_Box5,0215302623
06092016,12:31:18,B04,HHC_Box5,0215298359
06092016,12:31:18,C04,HHC_Box5,0215301201
06092016,12:31:18,D04,HHC_Box5,0215301258
06092016,12:31:18,E04,HHC_Box5,0215301189
06092016,12:31:18,F04,HHC_Box5,0215298314
06092016,12:31:18,G04,HHC_Box5,0215302611
06092016,12:31:18,H04,HHC_Box5,0215302669
06092016,12:31:18,A05,HHC_Box5,0215298316
06092016,12:31:18,B05,HHC_Box5,0215298389
06092016,12:31:18,C05,HHC_Box5,0215302125
06092016,12:31:18,D05,HHC_Box5,0215301243
06092016,12:31:18,E05,HHC_Box5,0215302546
06092016,12:31:18,F05,HHC_Box5,0215301232
06092016,12:31:18,G05,HHC_Box5,0215301233
06092016,12:31:18,H05,HHC_Box5,0215298333
06092016,12:31:18,A06,HHC_Box5,0215302645
06092016,12:31:18,B06,HHC_Box5,0215301246
06092016,12:31:18,C06,HHC_Box5,0215302073
06092016,12:31:18,D06,HHC_Box5,0215302058
06092016,12:31:18,E06,HHC_Box5,0215298391
06092016,12:31:18,F06,HHC_Box5,0215301041
06092016,12:31:18,G06,HHC_Box5,0215300910
06092016,12:31:18,H06,HHC_Box5,0215301250
06092016,12:31:18,A07,HHC_Box5,0215298341
06092016,12:31:18,B07,HHC_Box5,0215298307
06092016,12:31:18,C07,HHC_Box5,0215302716
06092016,12:31:18,D07,HHC_Box5,0215298383
06092016,12:31:18,E07,HHC_Box5,0215302631
06092016,12:31:18,F07,HHC_Box5,0215302707
06092016,12:31:18,G07,HHC_Box5,0215301269
06092016,12:31:18,H07,HHC_Box5,0215302587
06092016,12:31:18,A08,HHC_Box5,0215302597
06092016,12:31:18,B08,HHC_Box5,0215301279
06092016,12:31:18,C08,HHC_Box5,0215298335
06092016,12:31:18,D08,HHC_Box5,0215298337
06092016,12:31:18,E08,HHC_Box5,0215301057
06092016,12:31:18,F08,HHC_Box5,0215302130
06092016,12:31:18,G08,HHC_Box5,0215298332
06092016,12:31:18,H08,HHC_Box5,0215302718
06092016,12:31:18,A09,HHC_Box5,0215298350
06092016,12:31:18,B09,HHC_Box5,0215301240
06092016,12:31:18,C09,HHC_Box5,0215298328
06092016,12:31:18,D09,HHC_Box5,0215301254
06092016,12:31:18,E09,HHC_Box5,0215302653
06092016,12:31:18,F09,HHC_Box5,0215302628
06092016,12:31:18,G09,HHC_Box5,0215302621
06092016,12:31:18,H09,HHC_Box5,0215298342
06092016,12:31:18,A10,HHC_Box5,0215298330
06092016,12:31:18,B10,HHC_Box5,0215302062
06092016,12:31:18,C10,HHC_Box5,0215298360
06092016,12:31:18,D10,HHC_Box5,0215298339
06092016,12:31:18,E10,HHC_Box5,0215302657
06092016,12:31:18,F10,HHC_Box5,0215302670
06092016,12:31:18,G10,HHC_Box5,0215302700
06092016,12:31:18,H10,HHC_Box5,0215302683
06092016,12:31:18,A11,HHC_Box5,0215302703
06092016,12:31:18,B11,HHC_Box5,0215298364
06092016,12:31:18,C11,HHC_Box5,0215302655
06092016,12:31:18,D11,HHC_Box5,0215302675
06092016,12:31:18,E11,HHC_Box5,0215298358
06092016,12:31:18,F11,HHC_Box5,0215302711
06092016,12:31:18,G11,HHC_Box5,0215298372
06092016,12:31:18,H11,HHC_Box5,0215302658
06092016,12:31:18,A12,HHC_Box5,0215302681
06092016,12:31:18,B12,HHC_Box5,0215302640
06092016,12:31:18,C12,HHC_Box5,0215302714
06092016,12:31:18,D12,HHC_Box5,0215302710
06092016,12:31:18,E12,HHC_Box5,0215302686
06092016,12:31:18,F12,HHC_Box5,0215298336
06092016,12:31:18,G12,HHC_Box5,0215302659
06092016,12:31:18,H12,HHC_Box5,0215302092
