06092016,12:30:25,A01,HHC_Box4,0215290037
06092016,12:30:25,B01,HHC_Box4,0215289999
06092016,12:30:25,C01,HHC_Box4,0215301080
06092016,12:30:25,D01,HHC_Box4,0215292145
06092016,12:30:25,E01,HHC_Box4,0215301013
06092016,12:30:25,F01,HHC_Box4,0215301042
06092016,12:30:25,G01,HHC_Box4,0215292068
06092016,12:30:25,H01,HHC_Box4,0215301195
06092016,12:30:25,A02,HHC_Box4,0215301054
06092016,12:30:25,B02,HHC_Box4,0215301056
06092016,12:30:25,C02,HHC_Box4,0215301028
06092016,12:30:25,D02,HHC_Box4,0215292159
06092016,12:30:25,E02,HHC_Box4,0215301060
06092016,12:30:25,F02,HHC_Box4,0215301045
06092016,12:30:25,G02,HHC_Box4,0215301193
06092016,12:30:25,H02,HHC_Box4,0215301067
06092016,12:30:25,A03,HHC_Box4,0215301072
06092016,12:30:25,B03,HHC_Box4,0215301076
06092016,12:30:25,C03,HHC_Box4,0215301024
06092016,12:30:25,D03,HHC_Box4,0215301086
06092016,12:30:25,E03,HHC_Box4,0215301012
06092016,12:30:25,F03,HHC_Box4,0215301035
06092016,12:30:25,G03,HHC_Box4,0215301260
06092016,12:30:25,H03,HHC_Box4,0215301199
06092016,12:30:25,A04,HHC_Box4,0215292097
06092016,12:30:25,B04,HHC_Box4,0215301078
06092016,12:30:25,C04,HHC_Box4,0215301073
06092016,12:30:25,D04,HHC_Box4,0215301062
06092016,12:30:25,E04,HHC_Box4,0215301036
06092016,12:30:25,F04,HHC_Box4,0215301038
06092016,12:30:25,G04,HHC_Box4,0215301218
06092016,12:30:25,H04,HHC_Box4,0215301266
06092016,12:30:25,A05,HHC_Box4,0215292071
06092016,12:30:25,B05,HHC_Box4,0215301033
06092016,12:30:25,C05,HHC_Box4,0215289969
06092016,12:30:25,D05,HHC_Box4,0215301025
06092016,12:30:25,E05,HHC_Box4,0215292111
06092016,12:30:25,F05,HHC_Box4,0215301046
06092016,12:30:25,G05,HHC_Box4,0215301247
06092016,12:30:25,H05,HHC_Box4,0215301262
06092016,12:30:25,A06,HHC_Box4,0215301051
06092016,12:30:25,B06,HHC_Box4,0215301004
06092016,12:30:25,C06,HHC_Box4,0215292123
06092016,12:30:25,D06,HHC_Box4,0215292108
06092016,12:30:25,E06,HHC_Box4,0215301018
06092016,12:30:25,F06,HHC_Box4,0215297685
06092016,12:30:25,G06,HHC_Box4,0215301215
06092016,12:30:25,H06,HHC_Box4,0215301280
06092016,12:30:25,A07,HHC_Box4,0215301005
06092016,12:30:25,B07,HHC_Box4,0215290003
06092016,12:30:25,C07,HHC_Box4,0215289988
06092016,12:30:25,D07,HHC_Box4,0215301047
06092016,12:30:25,E07,HHC_Box4,0215301037
06092016,12:30:25,F07,HHC_Box4,0215301020
06092016,12:30:25,G07,HHC_Box4,0215301224
06092016,12:30:25,H07,HHC_Box4,0215301242
06092016,12:30:25,A08,HHC_Box4,0215300995
06092016,12:30:25,B08,HHC_Box4,0215301074
06092016,12:30:25,C08,HHC_Box4,0215292122
06092016,12:30:25,D08,HHC_Box4,0215301065
06092016,12:30:25,E08,HHC_Box4,0215301069
06092016,12:30:25,F08,HHC_Box4,0215301063
06092016,12:30:25,G08,HHC_Box4,0215301194
06092016,12:30:25,H08,HHC_Box4,0215301223
06092016,12:30:25,A09,HHC_Box4,0215292070
06092016,12:30:25,B09,HHC_Box4,0215297687
06092016,12:30:25,C09,HHC_Box4,0215301011
06092016,12:30:25,D09,HHC_Box4,0215301075
06092016,12:30:25,E09,HHC_Box4,0215301040
06092016,12:30:25,F09,HHC_Box4,0215301006
06092016,12:30:25,G09,HHC_Box4,0215301019
06092016,12:30:25,H09,HHC_Box4,0215301274
06092016,12:30:25,A10,HHC_Box4,0215301008
06092016,12:30:25,B10,HHC_Box4,0215297641
06092016,12:30:25,C10,HHC_Box4,0215292131
06092016,12:30:25,D10,HHC_Box4,0215301034
06092016,12:30:25,E10,HHC_Box4,0215301052
06092016,12:30:25,F10,HHC_Box4,0215300994
06092016,12:30:25,G10,HHC_Box4,0215301273
06092016,12:30:25,H10,HHC_Box4,0215301059
06092016,12:30:25,A11,HHC_Box4,0215301079
06092016,12:30:25,B11,HHC_Box4,0215290036
06092016,12:30:25,C11,HHC_Box4,0215292084
06092016,12:30:25,D11,HHC_Box4,0215292087
06092016,12:30:25,E11,HHC_Box4,0215301023
06092016,12:30:25,F11,HHC_Box4,0215301068
06092016,12:30:25,G11,HHC_Box4,0215301029
06092016,12:30:25,H11,HHC_Box4,0215301200
06092016,12:30:25,A12,HHC_Box4,0215292157
06092016,12:30:25,B12,HHC_Box4,0215289973
06092016,12:30:25,C12,HHC_Box4,0215292085
06092016,12:30:25,D12,HHC_Box4,0215292127
06092016,12:30:25,E12,HHC_Box4,0215301016
06092016,12:30:25,F12,HHC_Box4,0215301083
06092016,12:30:25,G12,HHC_Box4,0215301064
06092016,12:30:25,H12,HHC_Box4,0215292117
